Date,State,County,BEVCount,PHEVCount,EVTotal,NonEVTotal
2017-02-28,WA,Yakima,0,0,0,57223
2021-09-30,CA,Monterey,0,1,1,143
2021-09-30,WA,Benton,581,414,995,136268
2022-08-31,CA,Los Angeles,7,7,14,717
2020-06-30,WA,Clallam,1,0,1,21760
2022-12-31,CA,Contra Costa,0,3,3,209
2022-10-31,CA,Marin,0,1,1,28
2022-12-31,WA,Franklin,252,120,372,61769
2023-01-31,WA,Klickitat,127,53,180,15178
2019-03-31,WA,Grays Harbor,0,0,0,20376
2023-02-28,CA,Kern,1,1,2,182
2023-03-31,CA,Contra Costa,0,3,3,196
2020-08-31,WA,Pend Oreille,8,5,13,9230
2021-08-31,CA,Contra Costa,2,4,6,260
2022-12-31,CA,Kern,1,1,2,187
2022-02-28,CA,Solano,1,0,1,169
2017-08-31,WA,Grays Harbor,0,0,0,19935
2017-01-31,WA,Garfield,0,0,0,1285
2017-07-31,WA,Ferry,1,1,2,4400
2020-08-31,WA,Yakima,0,0,0,60420
2018-12-31,WA,Pierce,1509,1373,2882,538890
2018-12-31,WA,Walla Walla,0,0,0,13523
2023-07-31,CA,Kern,1,1,2,154
2019-07-31,WA,Wahkiakum,0,0,0,1761
2020-08-31,WA,Skagit,432,222,654,91256
2019-12-31,WA,Benton,315,308,623,135242
2021-11-30,WA,King,6,1,7,183330
2020-01-31,WA,Whitman,0,0,0,8567
2020-12-31,WA,Mason,173,133,306,47648
2020-05-31,WA,Island,1,0,1,21136
2021-10-31,CA,Alameda,4,0,4,212
2021-05-31,WA,Spokane,0,0,0,102090
2017-08-31,WA,San Juan,0,0,0,5549
2019-04-30,WA,Douglas,55,34,89,27972
2021-09-30,WA,Pacific,0,0,0,7998
2020-01-31,CA,Santa Clara,7,2,9,343
2022-12-31,WA,Klickitat,123,51,174,15155
2023-04-30,CA,Alameda,3,0,3,149
2020-05-31,WA,Lincoln,0,0,0,4618
2022-12-31,CA,Los Angeles,5,6,11,655
2020-03-31,WA,Stevens,0,0,0,18700
2019-06-30,WA,King,5,1,6,182076
2017-12-31,CA,Riverside,1,2,3,739
2023-03-31,WA,Clallam,507,275,782,49127
2020-09-30,WA,Lewis,111,117,228,58309
2018-02-28,WA,Snohomish,1,0,1,121335
2020-02-29,CA,Santa Clara,7,2,9,334
2017-04-30,CA,Alameda,2,1,3,379
2019-01-31,WA,Lincoln,2,5,7,7755
2020-05-31,CA,Fresno,1,0,1,183
2023-04-30,WA,Kittitas,8,0,8,14470
2023-04-30,WA,Jefferson,531,253,784,24161
2021-09-30,CA,Riverside,4,1,5,522
2020-10-31,WA,King,5,1,6,184061
2019-11-30,WA,Chelan,0,0,0,22517
2022-03-31,WA,Pacific,61,68,129,15997
2021-01-31,CA,San Diego,13,5,18,2686
2017-01-31,WA,Chelan,0,0,0,21262
2020-08-31,CA,Placer,2,0,2,84
2018-09-30,CA,Ventura,0,2,2,311
2020-04-30,WA,Skagit,397,215,612,91480
2021-08-31,WA,Pend Oreille,16,7,23,9243
2017-09-30,CA,Alameda,0,1,1,351
2022-11-30,WA,Okanogan,2,0,2,16474
2020-06-30,WA,Clallam,228,168,396,50092
2018-06-30,WA,Franklin,39,66,105,57858
2023-02-28,WA,Franklin,4,0,4,20960
2019-03-31,WA,Cowlitz,84,101,185,72544
2018-06-30,WA,Clark,0,0,0,79122
2020-08-31,WA,Clark,0,0,0,82716
2019-12-31,WA,Walla Walla,63,60,123,36306
2017-04-30,WA,Ferry,2,1,3,4397
2022-07-31,WA,Asotin,0,0,0,6688
2021-12-31,WA,Pacific,0,0,0,8019
2019-01-31,WA,Spokane,471,380,851,307611
2019-06-30,WA,Kittitas,81,38,119,29608
2019-08-31,WA,Wahkiakum,2,2,4,3026
2019-01-31,WA,Whitman,0,0,0,8512
2019-03-31,WA,Skamania,21,15,36,8722
2018-08-31,WA,Lincoln,0,0,0,4572
2018-08-31,CA,Alameda,0,1,1,340
2017-12-31,WA,Whitman,0,0,0,8450
2019-01-31,WA,Garfield,0,0,0,962
2020-03-31,WA,Spokane,1,0,1,97458
2019-05-31,CA,Tuolumne,0,1,1,12
2018-02-28,WA,King,8,1,9,184086
2019-03-31,CA,Contra Costa,1,2,3,394
2021-07-31,CA,San Joaquin,1,0,1,101
2023-01-31,WA,Adams,1,0,1,5377
2020-12-31,WA,Grant,80,81,161,65927
2020-09-30,CA,Contra Costa,4,3,7,296
2018-10-31,WA,Garfield,1,1,2,1330
2020-05-31,WA,Pend Oreille,7,6,13,9217
2017-11-30,WA,Asotin,0,0,0,6552
2018-05-31,CA,Orange,4,1,5,562
2019-05-31,WA,Pend Oreille,4,5,9,9537
2021-09-30,WA,Okanogan,67,44,111,26541
2023-01-31,WA,Yakima,8,0,8,61183
2021-06-30,CA,El Dorado,1,0,1,31
2017-02-28,CA,Contra Costa,1,0,1,653
2017-04-30,WA,Kitsap,584,298,882,172672
2017-08-31,WA,King,10441,4267,14708,1372396
2017-02-28,WA,Spokane,1,0,1,90241
2022-01-31,WA,Grays Harbor,0,0,0,21347
2022-03-31,CA,San Luis Obispo,1,0,1,55
2020-04-30,CA,San Joaquin,1,0,1,130
2020-10-31,WA,Pend Oreille,8,4,12,9158
2018-05-31,CA,Alameda,0,1,1,348
2023-06-30,WA,Yakima,13,0,13,60023
2021-02-28,WA,Douglas,0,0,0,12517
2020-07-31,CA,Contra Costa,4,3,7,305
2021-01-31,WA,Chelan,294,87,381,54481
2022-10-31,WA,Okanogan,95,49,144,26284
2023-06-30,WA,Okanogan,123,63,186,25802
2022-01-31,WA,Lincoln,6,17,23,7738
2022-02-28,WA,Spokane,0,0,0,102602
2022-01-31,CA,Ventura,2,1,3,237
2020-10-31,WA,Snohomish,0,0,0,125318
2018-02-28,WA,Walla Walla,0,0,0,13323
2022-09-30,WA,Pierce,46,0,46,140496
2021-10-31,WA,Skagit,1,0,1,32836
2019-10-31,WA,Walla Walla,0,0,0,13670
2021-04-30,WA,Mason,0,0,0,21291
2018-02-28,WA,San Juan,140,48,188,13922
2017-05-31,WA,Mason,0,0,0,19265
2020-10-31,WA,Benton,403,339,742,134682
2021-04-30,WA,Skamania,0,0,0,4022
2018-01-31,WA,Whitman,0,0,0,8472
2021-03-31,WA,Skamania,38,25,63,8308
2018-10-31,WA,Asotin,12,9,21,12713
2018-01-31,WA,Clallam,106,95,201,49281
2017-12-31,WA,Klickitat,23,26,49,14902
2020-01-31,WA,Walla Walla,65,61,126,36352
2019-04-30,WA,Jefferson,0,0,0,9652
2021-02-28,WA,Garfield,0,2,2,1356
2020-10-31,WA,Jefferson,260,151,411,24723
2023-05-31,WA,Pacific,3,0,3,7785
2018-06-30,WA,Whitman,0,0,0,8493
2018-04-30,WA,King,7,1,8,183356
2020-09-30,WA,Whatcom,3,0,3,43388
2021-10-31,WA,Yakima,0,0,0,61670
2019-01-31,WA,Ferry,0,0,0,3590
2019-01-31,CA,San Mateo,2,1,3,126
2023-05-31,CA,Solano,5,0,5,132
2019-01-31,WA,Spokane,1,0,1,93943
2022-05-31,WA,Snohomish,8141,2474,10615,533059
2019-04-30,WA,Snohomish,3292,1539,4831,529161
2022-09-30,WA,Pend Oreille,18,12,30,9024
2019-05-31,WA,Spokane,1,0,1,94607
2019-09-30,WA,Okanogan,0,0,0,16497
2022-12-31,WA,Kitsap,2765,1146,3911,177328
2022-09-30,WA,Clallam,442,249,691,49482
2018-09-30,WA,Pacific,0,0,0,7632
2018-10-31,WA,Kitsap,880,507,1387,179926
2018-11-30,CA,Contra Costa,0,2,2,416
2020-05-31,WA,Pierce,2351,1675,4026,547592
2019-09-30,WA,Benton,291,297,588,134616
2022-10-31,WA,Pacific,68,74,142,15756
2020-03-31,WA,Whitman,42,46,88,22485
2021-06-30,WA,Skamania,44,34,78,8407
2017-06-30,WA,Kittitas,21,17,38,27579
2022-04-30,WA,Okanogan,0,0,0,16687
2021-06-30,WA,Thurston,1585,872,2457,198143
2020-01-31,CA,San Joaquin,1,0,1,136
2018-08-31,WA,Ferry,0,0,0,3550
2022-04-30,WA,Garfield,0,0,0,990
2022-12-31,WA,Yakima,425,218,643,166458
2018-06-30,WA,Cowlitz,0,0,0,28460
2022-10-31,WA,Pacific,1,0,1,7875
2020-02-29,WA,Walla Walla,68,62,130,36314
2021-11-30,WA,Island,0,0,0,21547
2020-01-31,CA,Contra Costa,3,2,5,336
2022-02-28,WA,Yakima,0,0,0,61654
2019-01-31,CA,Orange,5,2,7,538
2020-12-31,WA,Douglas,86,44,130,28191
2022-01-31,WA,Asotin,23,17,40,12668
2022-08-31,WA,Whitman,94,62,156,22009
2021-04-30,WA,Pacific,41,41,82,16071
2021-01-31,WA,Jefferson,290,166,456,24802
2022-11-30,WA,Okanogan,98,51,149,26251
2018-03-31,WA,Okanogan,7,19,26,25733
2020-07-31,WA,Pend Oreille,0,0,0,5762
2017-09-30,CA,Tulare,1,0,1,197
2017-01-31,WA,Benton,0,0,0,39813
2023-03-31,WA,Thurston,52,0,52,54221
2018-09-30,WA,Pend Oreille,0,0,0,5744
2021-09-30,WA,Asotin,0,0,0,6755
2023-02-28,WA,Pierce,111,0,111,138554
2022-12-31,CA,Riverside,7,0,7,390
2019-01-31,WA,Kitsap,1,0,1,53730
2019-03-31,WA,San Juan,197,70,267,14290
2021-03-31,WA,Asotin,0,0,0,6725
2022-05-31,WA,Ferry,20,4,24,4434
2018-12-31,WA,Spokane,439,373,812,307178
2021-10-31,WA,Adams,16,14,30,13034
2018-05-31,WA,Stevens,0,0,0,18590
2020-03-31,WA,Wahkiakum,0,0,0,1760
2022-10-31,WA,Adams,1,0,1,5429
2018-01-31,WA,Whatcom,548,238,786,145510
2023-07-31,CA,Monterey,1,0,1,94
2019-07-31,WA,Mason,0,0,0,20412
2020-03-31,WA,Pacific,0,0,0,7711
2019-07-31,CA,San Francisco,2,1,3,105
2017-04-30,WA,Douglas,0,0,0,11451
2021-08-31,CA,Kings,1,0,1,321
2020-12-31,WA,Clallam,273,185,458,49921
2022-06-30,CA,Solano,1,0,1,157
2019-02-28,WA,Chelan,145,66,211,54157
2021-12-31,WA,Kittitas,207,75,282,29844
2020-02-29,CA,Los Angeles,8,11,19,1039
2022-05-31,WA,Mason,1,0,1,21058
2017-03-31,WA,Franklin,26,47,73,55311
2018-11-30,WA,Klickitat,23,32,55,15421
2022-01-31,CA,Contra Costa,1,4,5,255
2019-07-31,WA,Okanogan,0,0,0,16490
2020-07-31,WA,Columbia,4,3,7,2418
2022-10-31,WA,Columbia,0,0,0,1583
2019-09-30,WA,Adams,5,5,10,12887
2020-05-31,WA,Thurston,1136,733,1869,196825
2019-04-30,WA,Adams,0,0,0,5104
2020-10-31,WA,Mason,0,0,0,20836
2022-04-30,WA,Snohomish,7965,2418,10383,534060
2021-11-30,WA,Adams,16,14,30,13044
2022-01-31,CA,Santa Cruz,1,0,1,23
2020-05-31,WA,King,24017,7688,31705,1374959
2021-05-31,WA,King,30043,8922,38965,1368667
2022-03-31,WA,Yakima,0,0,0,61589
2019-04-30,WA,Ferry,0,0,0,3592
2021-04-30,CA,Kern,0,1,1,213
2023-04-30,CA,Sacramento,4,0,4,134
2017-03-31,WA,Skamania,8,8,16,8529
2021-01-31,CA,El Dorado,1,0,1,32
2019-06-30,WA,Lincoln,2,8,10,7776
2019-05-31,WA,Clark,0,0,0,80186
2017-03-31,WA,Garfield,0,0,0,1283
2023-01-31,CA,Kings,2,1,3,273
2020-01-31,WA,Ferry,0,0,0,3586
2023-03-31,WA,Wahkiakum,2,0,2,1779
2021-05-31,WA,Skamania,43,32,75,8395
2021-02-28,CA,Monterey,0,1,1,149
2019-02-28,WA,Grant,33,55,88,64279
2021-04-30,CA,El Dorado,1,0,1,31
2017-07-31,WA,Snohomish,1,0,1,121771
2019-08-31,WA,Columbia,0,0,0,1531
2022-12-31,WA,Grant,230,112,342,66890
2020-08-31,WA,Wahkiakum,6,6,12,3028
2017-03-31,CA,San Diego,5,1,6,2806
2018-04-30,CA,Orange,3,1,4,568
2017-06-30,WA,Columbia,1,1,2,2353
2023-07-31,WA,Whatcom,63,0,63,41534
2020-04-30,WA,Whatcom,1058,490,1548,150136
2018-06-30,WA,Asotin,0,0,0,6616
2018-02-28,WA,Stevens,10,21,31,31515
2020-06-30,WA,Garfield,0,1,1,1351
2017-12-31,CA,San Diego,6,1,7,2563
2019-12-31,CA,Orange,7,2,9,504
2023-01-31,WA,Franklin,4,0,4,20981
2023-02-28,WA,Pacific,2,0,2,7825
2017-09-30,WA,Adams,0,0,0,5123
2022-03-31,WA,Asotin,22,18,40,12658
2018-03-31,CA,Marin,1,0,1,54
2017-10-31,WA,Kitsap,661,355,1016,174891
2022-04-30,WA,Skamania,67,46,113,8227
2017-07-31,WA,Klickitat,22,24,46,14803
2023-01-31,WA,San Juan,572,173,745,13878
2021-07-31,CA,El Dorado,1,0,1,30
2018-04-30,WA,King,12284,5290,17574,1368427
2022-07-31,WA,Island,835,380,1215,61863
2017-07-31,WA,Adams,3,3,6,12184
2019-05-31,WA,Walla Walla,46,57,103,36164
2019-12-31,WA,Lincoln,1,11,12,7804
2021-11-30,WA,Franklin,154,103,257,62279
2022-04-30,WA,Grays Harbor,200,158,358,49216
2019-07-31,WA,Island,328,243,571,63488
2023-07-31,CA,Kings,2,1,3,242
2017-04-30,WA,Wahkiakum,0,0,0,1631
2021-11-30,WA,Skagit,667,299,966,91301
2022-11-30,WA,Walla Walla,3,0,3,13912
2022-04-30,WA,Ferry,19,4,23,4406
2020-08-31,WA,Ferry,0,0,0,3582
2021-01-31,WA,Pacific,35,37,72,15798
2023-04-30,WA,Columbia,8,1,9,2407
2019-10-31,WA,Whitman,38,45,83,22717
2023-05-31,WA,Kittitas,339,102,441,29165
2021-04-30,WA,Lincoln,5,13,18,7751
2020-02-29,WA,Pacific,0,0,0,7745
2020-10-31,CA,San Diego,14,4,18,2724
2018-10-31,WA,Klickitat,0,0,0,8154
2021-02-28,WA,Mason,0,0,0,21053
2021-05-31,WA,Pacific,43,47,90,16070
2020-11-30,CA,Los Angeles,9,10,19,957
2022-10-31,CA,Orange,5,2,7,308
2022-08-31,CA,Kern,0,1,1,187
2018-10-31,CA,San Francisco,1,1,2,115
2021-11-30,WA,Ferry,13,3,16,4457
2017-05-31,WA,Cowlitz,52,50,102,69536
2020-03-31,WA,Kittitas,98,49,147,29998
2020-11-30,WA,Lincoln,5,11,16,7617
2019-04-30,WA,Skagit,292,197,489,91537
2022-12-31,CA,Kings,2,1,3,276
2023-06-30,CA,Placer,1,0,1,50
2021-02-28,CA,Solano,1,0,1,195
2017-12-31,WA,Walla Walla,29,32,61,35287
2019-07-31,WA,Stevens,0,0,0,18704
2022-08-31,CA,Santa Cruz,1,0,1,20
2018-11-30,WA,Clark,1188,830,2018,310997
2018-08-31,WA,Lewis,83,62,145,57867
2017-07-31,WA,Thurston,0,0,0,53297
2018-10-31,WA,Grant,0,0,0,26085
2021-04-30,WA,Whitman,0,0,0,8564
2020-07-31,WA,Wahkiakum,6,6,12,3001
2022-06-30,CA,Kings,2,1,3,298
2022-03-31,WA,Kitsap,2274,1006,3280,179292
2019-09-30,WA,Garfield,0,1,1,1311
2021-07-31,WA,Whitman,61,49,110,21944
2020-01-31,CA,Fresno,1,0,1,190
2020-06-30,WA,Snohomish,0,0,0,123942
2022-08-31,WA,Lincoln,9,16,25,7697
2017-12-31,WA,Mason,66,75,141,44844
2022-02-28,WA,Cowlitz,0,1,1,28908
2022-06-30,WA,Cowlitz,2,1,3,28556
2020-01-31,WA,Cowlitz,127,111,238,73602
2022-08-31,CA,San Diego,18,10,28,2167
2023-01-31,WA,Columbia,8,1,9,2438
2022-05-31,WA,Island,797,373,1170,62040
2020-12-31,WA,Walla Walla,98,67,165,36134
2020-08-31,CA,Sacramento,1,0,1,255
2020-05-31,WA,Benton,0,0,0,42474
2022-06-30,WA,Cowlitz,336,172,508,70742
2021-05-31,WA,Whitman,60,44,104,22016
2019-04-30,WA,Clallam,0,0,0,21681
2020-12-31,WA,Pend Oreille,0,0,0,5715
2019-08-31,WA,King,6,1,7,182265
2018-12-31,WA,Stevens,0,0,0,18764
2017-11-30,WA,Walla Walla,0,0,0,13312
2017-06-30,WA,Lewis,51,34,85,55546
2022-08-31,CA,Monterey,1,1,2,125
2020-08-31,WA,Snohomish,4645,1782,6427,536082
2022-01-31,WA,Douglas,0,0,0,12682
2019-02-28,WA,Stevens,0,0,0,18757
2021-07-31,WA,Klickitat,77,50,127,15342
2017-08-31,CA,Marin,1,0,1,58
2017-04-30,WA,Chelan,55,31,86,51695
2021-01-31,WA,Douglas,84,46,130,28199
2019-07-31,WA,Pacific,24,30,54,16029
2022-04-30,CA,Kern,0,1,1,191
2017-03-31,WA,Pend Oreille,1,4,5,9307
2017-01-31,WA,Lewis,43,30,73,54960
2017-08-31,WA,Island,124,149,273,60582
2020-12-31,WA,Benton,440,355,795,134989
2020-12-31,WA,Skamania,0,0,0,4004
2018-10-31,WA,Pacific,0,0,0,7630
2017-10-31,WA,Skagit,151,126,277,88959
2018-05-31,WA,Chelan,103,49,152,53497
2017-12-31,WA,Grays Harbor,42,41,83,45821
2017-04-30,WA,Mason,49,64,113,43002
2017-03-31,CA,Tulare,1,0,1,194
2017-03-31,WA,Whitman,0,0,0,8389
2018-06-30,WA,Walla Walla,34,43,77,35660
2021-11-30,WA,Grays Harbor,191,155,346,49503
2023-04-30,WA,Whitman,138,73,211,21935
2017-11-30,WA,Garfield,0,0,0,937
2017-07-31,WA,Douglas,0,0,0,11515
2020-01-31,WA,Clark,0,0,0,81767
2018-04-30,WA,Island,184,177,361,62281
2018-06-30,WA,Douglas,43,31,74,27649
2018-11-30,WA,Ferry,0,0,0,3582
2019-07-31,WA,Garfield,0,0,0,961
2020-10-31,WA,Garfield,0,0,0,991
2017-06-30,WA,Stevens,0,0,0,18273
2017-08-31,WA,Mason,0,0,0,19333
2021-06-30,WA,Douglas,0,0,0,12685
2018-09-30,WA,Yakima,0,0,0,58690
2020-04-30,CA,Kern,0,1,1,225
2018-04-30,WA,Pierce,0,0,0,137364
2018-04-30,WA,Jefferson,0,0,0,9525
2023-06-30,WA,Chelan,637,162,799,53633
2022-10-31,WA,Cowlitz,381,184,565,70323
2023-01-31,CA,Alameda,3,0,3,154
2020-11-30,WA,Grays Harbor,0,0,0,21133
2019-12-31,WA,Whatcom,987,477,1464,151703
2022-06-30,CA,Marin,0,1,1,29
2023-04-30,WA,Spokane,2159,1032,3191,321308
2021-11-30,CA,San Bernardino,0,1,1,363
2020-11-30,WA,Columbia,4,3,7,2439
2020-05-31,CA,San Joaquin,1,0,1,127
2018-01-31,WA,Chelan,94,38,132,53236
2020-09-30,CA,Orange,5,3,8,464
2022-12-31,WA,Pacific,2,0,2,7838
2017-06-30,WA,Columbia,0,0,0,1531
2022-08-31,WA,Whatcom,1915,766,2681,148907
2021-07-31,WA,Cowlitz,229,146,375,72247
2022-05-31,WA,Clallam,1,0,1,21957
2023-07-31,WA,Lincoln,0,0,0,4756
2022-05-31,WA,Mason,304,179,483,47338
2019-11-30,WA,Columbia,0,0,0,1535
2017-03-31,CA,Alameda,3,1,4,383
2021-09-30,CA,Placer,2,0,2,70
2022-06-30,WA,Whatcom,1814,737,2551,149016
2021-09-30,CA,Santa Clara,8,2,10,241
2023-02-28,WA,Asotin,0,0,0,6661
2020-04-30,WA,Kittitas,0,0,0,14593
2022-03-31,WA,Lewis,0,0,0,26519
2023-04-30,WA,Kitsap,3049,1231,4280,175820
2020-08-31,WA,Clallam,1,0,1,21704
2019-12-31,CA,Kern,0,1,1,222
2023-06-30,CA,Sacramento,5,0,5,126
2017-06-30,WA,King,8,1,9,187744
2021-01-31,WA,Kitsap,0,0,0,54300
2023-04-30,WA,Yakima,11,0,11,60803
2021-09-30,WA,Whatcom,1540,641,2181,150546
2019-07-31,WA,Lincoln,2,10,12,7793
2022-10-31,WA,Stevens,2,0,2,18903
2021-01-31,WA,Kittitas,134,52,186,29834
2017-02-28,CA,Riverside,1,1,2,842
2021-09-30,CA,Kern,0,1,1,197
2020-12-31,WA,Chelan,0,0,0,22804
2018-09-30,WA,Franklin,37,65,102,58512
2022-06-30,WA,Grays Harbor,210,160,370,49043
2022-02-28,CA,Riverside,5,1,6,476
2022-05-31,WA,Stevens,0,0,0,18961
2020-07-31,WA,Benton,373,321,694,134304
2019-08-31,WA,Thurston,0,0,0,55440
2020-09-30,WA,Grays Harbor,115,116,231,48482
2021-07-31,WA,Walla Walla,0,0,0,14055
2019-04-30,WA,Kitsap,1,0,1,53874
2023-03-31,WA,Asotin,0,0,0,6642
2018-12-31,WA,Clark,0,0,0,79840
2018-12-31,CA,Orange,6,2,8,539
2021-04-30,WA,Clark,2681,1330,4011,321630
2017-08-31,WA,Mason,59,73,132,43923
2019-02-28,CA,Orange,5,2,7,533
2019-11-30,WA,Snohomish,3943,1706,5649,535420
2018-03-31,WA,Skagit,173,154,327,89895
2018-08-31,CA,Monterey,0,1,1,186
2020-01-31,WA,Cowlitz,0,0,0,29028
2019-12-31,WA,Whitman,42,46,88,22678
2022-05-31,WA,Cowlitz,322,175,497,70710
2018-05-31,CA,Tuolumne,0,1,1,12
2018-05-31,WA,Whatcom,2,0,2,42191
2020-02-29,WA,Whatcom,1042,486,1528,151612
2023-06-30,WA,Thurston,3092,1222,4314,188101
2018-01-31,WA,Douglas,43,33,76,27223
2019-07-31,WA,Okanogan,23,26,49,26123
2021-07-31,CA,Santa Clara,8,2,10,247
2019-08-31,WA,Skamania,0,0,0,4075
2022-01-31,WA,Grant,140,100,240,66811
2018-03-31,WA,Clark,918,641,1559,306002
2021-02-28,WA,Garfield,0,0,0,1006
2019-09-30,WA,Pierce,0,0,0,140471
2018-09-30,CA,Riverside,2,2,4,688
2021-08-31,WA,Franklin,139,99,238,61954
2021-12-31,WA,King,6,1,7,183027
2018-12-31,WA,Okanogan,0,0,0,16487
2017-02-28,WA,Garfield,0,0,0,1290
2018-10-31,WA,Wahkiakum,0,0,0,1701
2019-11-30,WA,Okanogan,0,0,0,16557
2018-04-30,WA,Kittitas,0,0,0,13993
2019-08-31,CA,San Francisco,2,1,3,106
2023-07-31,WA,Grays Harbor,9,0,9,20411
2022-11-30,WA,Pacific,1,0,1,7853
2017-09-30,WA,Thurston,0,0,0,53500
2022-10-31,WA,Adams,22,12,34,13045
2018-08-31,WA,Clallam,0,0,0,21476
2023-04-30,WA,Klickitat,139,59,198,15114
2020-03-31,CA,Kern,0,1,1,220
2022-02-28,CA,Orange,4,2,6,369
2018-03-31,WA,Franklin,0,0,0,18617
2022-03-31,WA,Wahkiakum,0,0,0,1814
2021-08-31,WA,Adams,0,0,0,5413
2023-03-31,CA,Santa Barbara,1,0,1,62
2023-01-31,WA,Ferry,24,4,28,4346
2017-01-31,WA,Okanogan,0,0,0,16374
2022-12-31,CA,Monterey,1,1,2,117
2021-04-30,WA,Okanogan,60,36,96,26414
2017-08-31,WA,Columbia,1,1,2,2352
2017-09-30,WA,Garfield,0,0,0,940
2019-08-31,WA,Ferry,5,2,7,4414
2019-11-30,WA,Adams,0,0,0,5184
2020-02-29,WA,Kitsap,1273,661,1934,182316
2023-03-31,WA,Whatcom,2264,837,3101,147416
2017-11-30,WA,Mason,0,0,0,19540
2022-09-30,CA,Los Angeles,7,6,13,695
2018-06-30,WA,Island,0,0,0,20955
2022-03-31,WA,Skamania,65,45,110,8278
2019-03-31,WA,Garfield,0,0,0,954
2021-06-30,WA,Stevens,0,0,0,18947
2022-11-30,CA,Placer,2,0,2,59
2020-07-31,WA,Ferry,0,0,0,3568
2017-12-31,WA,Lincoln,0,0,0,4493
2019-07-31,WA,Pierce,1877,1570,3447,544359
2019-10-31,CA,Kern,0,1,1,222
2021-07-31,WA,Island,0,0,0,21573
2020-09-30,WA,Whitman,47,47,94,21996
2022-12-31,WA,Clallam,482,262,744,49422
2020-01-31,WA,Mason,0,0,0,20563
2023-01-31,WA,Lewis,2,0,2,26285
2021-06-30,WA,Kitsap,1851,859,2710,180524
2017-07-31,CA,Riverside,1,1,2,787
2019-02-28,WA,Douglas,52,35,87,27939
2018-06-30,WA,Skamania,11,9,20,8660
2018-09-30,WA,Mason,0,0,0,20090
2019-05-31,WA,San Juan,0,0,0,5850
2023-04-30,WA,Island,28,0,28,21017
2022-03-31,WA,Stevens,60,50,110,30089
2020-11-30,WA,Franklin,78,80,158,61166
2023-04-30,WA,Garfield,0,0,0,976
2018-03-31,WA,Skagit,1,0,1,31922
2017-12-31,WA,Chelan,86,38,124,53028
2021-07-31,CA,Monterey,0,1,1,143
2018-10-31,WA,Lincoln,0,0,0,4608
2021-03-31,CA,Solano,1,0,1,195
2017-05-31,WA,King,8,1,9,188266
2020-12-31,WA,Pend Oreille,12,4,16,9171
2017-06-30,WA,Pierce,956,842,1798,524957
2023-05-31,WA,Kitsap,3126,1246,4372,175192
2017-01-31,CA,Riverside,1,1,2,888
2022-02-28,WA,Clark,2,0,2,83758
2018-05-31,WA,Walla Walla,0,0,0,13389
2019-05-31,WA,Mason,0,0,0,20364
2019-08-31,WA,Jefferson,0,0,0,9675
2022-04-30,CA,Los Angeles,8,7,15,777
2019-03-31,WA,Whitman,27,41,68,22715
2019-05-31,CA,Fresno,1,0,1,188
2023-04-30,CA,Santa Cruz,1,0,1,13
2019-07-31,WA,Clallam,177,144,321,50640
2023-06-30,WA,Klickitat,12,0,12,8137
2023-05-31,WA,Wahkiakum,2,0,2,1753
2018-01-31,CA,Orange,3,1,4,565
2022-10-31,CA,San Joaquin,1,0,1,76
2020-02-29,WA,Franklin,58,76,134,61129
2018-05-31,WA,San Juan,141,56,197,14046
2020-01-31,WA,Grant,0,0,0,27036
2017-02-28,WA,Kittitas,15,15,30,27062
2021-02-28,WA,Pierce,3029,1810,4839,555482
2018-07-31,WA,Garfield,0,0,0,956
2020-11-30,WA,Kitsap,0,0,0,54292
2017-12-31,WA,Clallam,0,0,0,21218
2020-05-31,WA,Pend Oreille,0,0,0,5741
2021-08-31,WA,Asotin,0,0,0,6755
2023-07-31,WA,Kitsap,80,0,80,51022
2022-06-30,WA,Klickitat,103,55,158,15251
2022-09-30,WA,Clallam,6,0,6,21889
2021-12-31,WA,Franklin,0,0,0,20851
2019-10-31,WA,Grays Harbor,95,95,190,48305
2018-04-30,WA,Skagit,1,0,1,31980
2023-06-30,WA,Grant,11,0,11,27666
2017-01-31,CA,Tulare,1,0,1,203
2020-03-31,WA,Okanogan,0,0,0,16458
2022-04-30,WA,Grays Harbor,0,0,0,21346
2023-01-31,WA,Pacific,2,0,2,7831
2017-07-31,WA,Skamania,0,0,0,3873
2023-04-30,WA,Adams,24,12,36,12970
2019-08-31,WA,Pierce,1930,1584,3514,544791
2020-04-30,WA,Lewis,0,0,0,25979
2023-02-28,WA,Cowlitz,7,0,7,28319
2017-07-31,WA,Mason,57,71,128,43631
2022-10-31,CA,Sacramento,3,0,3,177
2019-04-30,WA,Lewis,95,91,186,58821
2017-10-31,WA,Pierce,0,0,0,137020
2021-10-31,CA,Orange,5,2,7,389
2023-07-31,WA,Adams,24,12,36,12621
2021-02-28,WA,Benton,460,362,822,135084
2019-05-31,WA,Kittitas,0,0,0,14377
2019-08-31,CA,Los Angeles,8,6,14,1104
2021-12-31,CA,San Mateo,2,0,2,78
2022-03-31,WA,Thurston,2028,1000,3028,195451
2020-09-30,WA,Klickitat,0,0,0,8105
2023-01-31,WA,Pend Oreille,23,14,37,8954
2017-06-30,WA,Pacific,10,7,17,15145
2019-04-30,WA,Kittitas,0,0,0,14296
2019-05-31,CA,Kern,0,1,1,224
2019-11-30,WA,Clallam,1,0,1,21847
2018-11-30,WA,Cowlitz,69,91,160,72372
2023-02-28,CA,Sacramento,4,0,4,152
